survey_id,survey_submitted_at,trip_start_date,trip_finish_date,length_of_stay,hotel_name,hotel_category_number,hotel_code,hotel_trip_other_name,hotel_trip_other_name_2,hotel_trip_other_name_3,hotel_any_other,hotel_ritz_carlton,hotel_super_eight,hotel_embassy_suites,hotel_days_inn,hotel_hampton_inn,hotel_quality_inn,hotel_marriott,hotel_holiday_inn,hotel_omni,hotel_hilton,hotel_millenium,hotel_radisson,hotel_hyatt,hotel_fairfield_inn,hotel_ramada_inn,hotel_drury_inn,hotel_four_seasons,hotel_best_western,hotel_past_other_name_1,hotel_past_other_name_2,hotel_past_other_name_3,hotel_past_other_name_4,hotel_past_other_name_5,hotel_past_other_name_6,hotel_past_other_name_7,hotel_past_other_name_8,hotel_selection_cost,hotel_selection_bar,hotel_selection_distance_to_parks,hotel_selection_in_room_dining,hotel_selection_food_court,hotel_selection_sit_down_dining,hotel_selection_fine_dining,hotel_selection_parks_shuttle,hotel_selection_airport_shuttle,hotel_selection_in_room_kitchen,hotel_selection_room_size,hotel_selection_multiple_bedroom_suites,hotel_selection_pool,hotel_selection_theme,hotel_selection_kids_activities,hotel_selection_location_on_property,hotel_selection_other_string,hotel_selection_other_string_2,hotel_selection_other_string_3,hotel_selection_other_rating,hotel_satisfied_room_cleanliness,hotel_satisfied_room_size,hotel_satisfied_room_quietness,hotel_satisfied_beds_pillows,hotel_satisfied_pool_size,hotel_satisfied_pool_crowds,hotel_satisfied_pool_cleanliness,hotel_satisfied_parks_shuttle,hotel_satisfied_airport_shuttle,hotel_satisfied_check_in_out_process,hotel_satisfied_staff,hotel_satisfied_recreation_amenities,hotel_satisfied_food_court_overall,hotel_satisfied_food_court_value,hotel_satisfied_find_your_way_around,hotel_satisfied_child_services,hotel_satisfied_sit_down_dining,hotel_satisfaction_code,hotel_satisfaction_code_num,hotel_stay_again,hotel_recommendation_code,hotel_recommendation_code_num,hotel_room_number,hotel_room_number_2,hotel_room_number_3,hotel_room_connecting,hotel_room_connecting_room_number,hotel_room_connecting_room_number_2,hotel_room_bed_code,user_id,party_members,town_city,state_province,international_country,distance_to_Disney,how_many_trips,ip_address,normalized_hotel_selection_cost,normalized_hotel_selection_bar,normalized_hotel_selection_distance_to_parks,normalized_hotel_selection_in_room_dining,normalized_hotel_selection_food_court,normalized_hotel_selection_sit_down_dining,normalized_hotel_selection_fine_dining,normalized_hotel_selection_parks_shuttle,normalized_hotel_selection_airport_shuttle,normalized_hotel_selection_in_room_kitchen,normalized_hotel_selection_room_size,normalized_hotel_selection_multiple_bedroom_suites,normalized_hotel_selection_pool,normalized_hotel_selection_theme,normalized_hotel_selection_kids_activities,normalized_hotel_selection_location_on_property,normalized_hotel_satisfied_room_cleanliness,normalized_hotel_satisfied_room_size,normalized_hotel_satisfied_room_quietness,normalized_hotel_satisfied_beds_pillows,normalized_hotel_satisfied_pool_size,normalized_hotel_satisfied_pool_crowds,normalized_hotel_satisfied_pool_cleanliness,normalized_hotel_satisfied_parks_shuttle,normalized_hotel_satisfied_airport_shuttle,normalized_hotel_satisfied_check_in_out_process,normalized_hotel_satisfied_staff,normalized_hotel_satisfied_recreation_amenities,normalized_hotel_satisfied_food_court_overall,normalized_hotel_satisfied_food_court_value,normalized_hotel_satisfied_find_your_way_around,normalized_hotel_satisfied_child_services,normalized_hotel_satisfied_sit_down_dining,normalized_hotel_satisfaction_code_num,party_size,num_males,num_females,one_and_under,two_to_four,five_to_eight,nine_to_tweleve,thirteen_to_seventeen,eighteen_to_twenty,twentyone_to_twentyfive,twentysix_to_thirtyfive,thirtysix_to_fifty,fiftyone_to_sixtyfive,over_sixtyfive,perc_num_males,perc_num_females,perc_under_18,perc_over_18,room_view,season,disney_season_1,disney_season_2,disney_season_3,disney_season_4,Cluster By hotel_category_number,Distance By hotel_category_number,,,,
30607, 2018-02-28T11:34:33Z, 2/20/2018, 2/25/2018,5, Disneys Saratoga Springs Resort & Spa,4, ORL016,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,5,1,5,1,3,1,1,5,1,1,3,1,5,3,1,3,,,,,4,3,5,4,4,3,4,4,,4,4,4,4,3,3,,, somewhat_satisfied,4,0, netural,3,6512,,,1,6514,, queen_daybed,308119, F47|F54, Warner-Robins, GA, USA,443,9, 216.212.97.246,0.991681735,-0.564769749,1.142329726,-0.378088489,0.188584832,-1.432934453,-0.681434599,0.87171521,-2.282545337,-1.09644485,-0.190606061,-1.144778044,1.650185048,-0.368429072,-0.670839038,-0.781453209,-0.493362589,-1.207330537,0.861154273,-0.21831219,-0.213365954,-1.08825868,-0.517916611,0.141778721,,-0.397826574,-0.442470868,0.160112855,0.350315126,-0.431327884,-1.180061385,,,-0.613176419,2,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1, standard, winter,,,,,2,7.642400546,,,,
27605, 2017-11-24T19:50:35Z, 11/14/2017, 11/20/2017,6, Disneys Saratoga Springs Resort & Spa,4, ORL016,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,4,1,5,1,4,4,3,5,5,3,3,3,2,3,1,4,,,,,5,4,5,4,4,4,4,2,4,5,4,4,3,3,4,4,3, somewhat_satisfied,4,0, netural,3,2303,,,1,,, other,526066, M14|M33|M59, Monroe, MI, USA,1218,8,,-0.008318265,-0.564769749,1.142329726,-0.378088489,1.188584832,1.567065547,1.318565401,0.87171521,1.717454663,0.90355515,-0.190606061,0.855221956,-1.349814952,-0.368429072,-0.670839038,0.218546791,0.506637411,-0.207330537,0.861154273,-0.21831219,-0.213365954,-0.08825868,-0.517916611,-1.858221279,-0.227950713,0.602173426,-0.442470868,0.160112855,-0.649684874,-0.431327884,-0.180061385,0.711729622,-0.889205792,-0.613176419,3,3,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0.333333333,0.666666667, preferred, fall, Sunset Seasons Greetings, Mickeys Very Merry Christmas Party,,,4,4.876043662,,,,
30803, 2018-03-07T01:09:51Z, 2/18/2018, 2/24/2018,6, Disneys Saratoga Springs Resort & Spa,4, ORL016,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Bonnet Creek,,,,,,,,5,1,4,2,4,2,1,5,1,4,4,4,5,3,3,3,,,,,5,5,5,5,5,5,5,4,,5,5,,4,4,4,,, very_satisfied,5,1, will_definitely_recommend,5,4535,,,0,,, suite,594259, F5|F7|F36|F63|M36|M64, Thomasville, GA, USA,443,20, 216.212.243.19,0.991681735,-0.564769749,0.142329726,0.621911511,1.188584832,-0.432934453,-0.681434599,0.87171521,-2.282545337,1.90355515,0.809393939,1.855221956,1.650185048,-0.368429072,1.329160962,-0.781453209,0.506637411,0.792669463,0.861154273,0.78168781,0.786634046,0.91174132,0.482083389,0.141778721,,0.602173426,0.557529132,,0.350315126,0.568672116,-0.180061385,,,0.386823581,6,2,4,0,0,2,0,0,0,0,0,2,2,0,0.333333333,0.666666667,0.333333333,0.666666667, standard, winter, Epcots Festival of the Arts,,,,1,14.50204162,,,,
32998, 2018-05-21T19:22:56Z, 5/1/2018, 5/18/2018,17, Disneys Saratoga Springs Resort & Spa,4, ORL016,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Homewood Suites,,,,,,,,4,1,2,1,2,1,1,4,1,4,4,5,2,1,1,3,,,,,5,5,5,4,4,5,5,5,3,5,3,3,3,3,5,3,3, very_satisfied,5,1, will_definitely_recommend,5,5821,,,,,, suite,608691,, Taylorville, IL, USA,1062,2, 208.124.69.38,-0.008318265,-0.564769749,-1.857670274,-0.378088489,-0.811415168,-1.432934453,-0.681434599,-0.12828479,-2.282545337,1.90355515,0.809393939,2.855221956,-1.349814952,-2.368429072,-0.670839038,-0.781453209,0.506637411,0.792669463,0.861154273,-0.21831219,-0.213365954,0.91174132,0.482083389,1.141778721,-1.227950713,0.602173426,-1.442470868,-0.839887145,-0.649684874,-0.431327884,0.819938615,-0.288270378,-0.889205792,0.386823581,,,,,,,,,,,,,,,,,,, standard, spring, Epcots International Flower and Garden Festival, 20th Anniversary of Animal Kingdom Celebration,,,2,4.986212671,,,,
34027, 2018-06-26T14:15:17Z, 6/23/2018, 6/23/2018,1, Disneys Saratoga Springs Resort & Spa,4, ORL016,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,4,1,1,1,1,1,1,5,1,3,3,1,1,1,1,1,,,,,5,3,5,4,4,5,5,4,5,5,5,3,4,3,3,,, very_satisfied,5,1, will_definitely_recommend,5,9612,,,1,9614,, queen_daybed,598866,, Mountville, PA, USA,974,15, 73.104.99.234,-0.008318265,-0.564769749,-2.857670274,-0.378088489,-1.811415168,-1.432934453,-0.681434599,0.87171521,-2.282545337,0.90355515,-0.190606061,-1.144778044,-2.349814952,-2.368429072,-0.670839038,-2.781453209,0.506637411,-1.207330537,0.861154273,-0.21831219,-0.213365954,0.91174132,0.482083389,0.141778721,0.772049287,0.602173426,0.557529132,-0.839887145,0.350315126,-0.431327884,-1.180061385,,,0.386823581,,,,,,,,,,,,,,,,,,, standard, summer,,,,,2,8.456873378,,,,
29180, 2018-01-17T15:37:04Z, 1/3/2018, 1/12/2018,9, Disneys Saratoga Springs Resort & Spa,4, ORL016,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,3,1,1,1,2,2,1,5,4,4,1,1,4,2,1,3, Transportation,,,5,5,4,5,5,3,4,,2,4,4,5,,3,4,4,,, somewhat_satisfied,4,1, may_recommend,4,7136,,,1,,, queen_daybed,477947,, Merchantville, NJ, USA,1032,13,,-1.008318265,-0.564769749,-2.857670274,-0.378088489,-0.811415168,-0.432934453,-0.681434599,0.87171521,0.717454663,1.90355515,-2.190606061,-1.144778044,0.650185048,-1.368429072,-0.670839038,-0.781453209,0.506637411,-0.207330537,0.861154273,0.78168781,-1.213365954,-0.08825868,,-1.858221279,-0.227950713,-0.397826574,0.557529132,,-0.649684874,0.568672116,-0.180061385,,,-0.613176419,,,,,,,,,,,,,,,,,,, standard, winter, Walt Disney World Marathon Weekend,,,,2,3.312897149,,,,
35171, 2018-08-18T13:41:50Z, 8/10/2018, 8/15/2018,5, Disneys Wilderness Lodge,3, ORL017,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1,4,5,1,2,4,4,5,5,5,5,5,4,4,1,4,,,,,5,5,4,5,3,4,5,3,5,3,5,3,4,3,4,3,5, somewhat_satisfied,4,0, may_recommend,4,3511,,,1,,, king_daybed,373243, F55, Guilford, CT, USA,1203,25, 71.234.58.69,-3.008318265,2.435230251,1.142329726,-0.378088489,-0.811415168,1.567065547,2.318565401,0.87171521,1.717454663,2.90355515,1.809393939,2.855221956,0.650185048,0.631570928,-0.670839038,0.218546791,0.506637411,0.792669463,-0.138845727,0.78168781,-1.213365954,-0.08825868,0.482083389,-0.858221279,0.772049287,-1.397826574,0.557529132,-0.839887145,0.350315126,-0.431327884,-0.180061385,-0.288270378,1.110794208,-0.613176419,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,, summer, Jr. NBA World,,,,2,19.58146209,,,,
26338, 2017-10-18T15:31:30Z, 9/2/2017, 9/28/2017,26, Disneys Wilderness Lodge,3, ORL017,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,4,1,2,3,2,2,2,4,4,1,1,1,4,5,1,1,,,,,5,5,5,5,4,4,4,4,5,5,5,4,4,4,5,3,4, very_satisfied,5,1, will_definitely_recommend,5,4037,,,0,,, king,77393, F25, Dorchester, England, UK,6000,5,,-0.008318265,-0.564769749,-1.857670274,1.621911511,-0.811415168,-0.432934453,0.318565401,-0.12828479,0.717454663,-1.09644485,-2.190606061,-1.144778044,0.650185048,1.631570928,-0.670839038,-2.781453209,0.506637411,0.792669463,0.861154273,0.78168781,-0.213365954,-0.08825868,-0.517916611,0.141778721,0.772049287,0.602173426,0.557529132,0.160112855,0.350315126,0.568672116,0.819938615,-0.288270378,0.110794208,0.386823581,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1, courtyard, summer,,,,,4,17.48742705,,,,
30097, 2018-02-12T14:51:22Z, 2/4/2018, 2/9/2018,5, Disneys Wilderness Lodge,3, ORL017,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,3,3,5,1,1,2,1,5,1,4,3,1,5,2,1,5,,,,,5,5,3,5,5,4,5,5,,4,2,,3,2,5,,3, somewhat_dissatisfied,2,0, netural,3,,,,,,, other,593455, F4|M46, Roswell, GA, USA,443,1, 64.128.128.194,-1.008318265,1.435230251,1.142329726,-0.378088489,-1.811415168,-0.432934453,-0.681434599,0.87171521,-2.282545337,1.90355515,-0.190606061,-1.144778044,1.650185048,-1.368429072,-0.670839038,1.218546791,0.506637411,0.792669463,-1.138845727,0.78168781,0.786634046,-0.08825868,0.482083389,1.141778721,,-0.397826574,-2.442470868,,-0.649684874,-1.431327884,0.819938615,,-0.889205792,-2.613176419,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0.5,0.5,0.5,0.5,, winter, Epcots Festival of the Arts,,,,6,16.84685141,,,,
38898, 2018-12-09T23:26:13Z, 12/6/2018, 12/6/2018,1, Disneys Wilderness Lodge,3, ORL017,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,3,3,3,1,2,3,3,5,2,2,3,5,4,3,4,5, Club Level,,,4,4,3,2,5,4,5,5,4,,5,5,5,,,4,,, very_satisfied,5,1, will_definitely_recommend,5,5000,,,1,,, suite,560622, F3|F7|F35|F61|M36, Skokie, IL, USA,1062,14, 24.12.216.151,-1.008318265,1.435230251,-0.857670274,-0.378088489,-0.811415168,0.567065547,1.318565401,0.87171521,-1.282545337,-0.09644485,-0.190606061,2.855221956,0.650185048,-0.368429072,2.329160962,1.218546791,-0.493362589,-1.207330537,-2.138845727,0.78168781,-0.213365954,0.91174132,0.482083389,0.141778721,,0.602173426,0.557529132,1.160112855,,,-0.180061385,,,0.386823581,5,1,4,0,1,1,0,0,0,0,1,1,1,0,0.2,0.8,0.4,0.6,, fall, Epcots International Festival of the Holidays, Mickeys Very Merry Christmas Party, 90 Years of Mickey Mouse,,2,14.55047855,,,,
29789, 2018-02-05T16:28:41Z, 2/2/2018, 2/2/2018,1, Disneys Wilderness Lodge,3, ORL017,,,,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,,,,,,,,,5,2,5,1,1,2,1,5,1,1,4,1,4,2,4,4,,,,,3,2,3,4,5,2,4,3,2,4,4,3,4,3,4,3,4, somewhat_satisfied,4,1, may_recommend,4,2012,,,1,2014,, queen_plbunk,581364,, Boylston, MA, USA,1301,4, 141.126.201.67,0.991681735,0.435230251,1.142329726,-0.378088489,-1.811415168,-0.432934453,-0.681434599,0.87171521,-2.282545337,-1.09644485,0.809393939,-1.144778044,0.650185048,-1.368429072,2.329160962,0.218546791,-1.493362589,-2.207330537,-1.138845727,-0.21831219,0.786634046,-2.08825868,-0.517916611,-0.858221279,-2.227950713,-0.397826574,-0.442470868,-0.839887145,0.350315126,-0.431327884,-0.180061385,-0.288270378,0.110794208,-0.613176419,,,,,,,,,,,,,,,,,,, nature, winter, Epcots Festival of the Arts,,,,6,15.32133572,,,,
36490, 2018-09-25T13:40:34Z, 9/16/2018, 9/22/2018,6, Disneys Wilderness Lodge,3, ORL017,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,5,1,5,1,5,4,1,5,5,2,3,1,5,5,3,5,,,,,5,5,3,2,4,4,5,4,4,2,5,3,3,3,5,5,5, very_satisfied,5,1, will_definitely_recommend,5,5052,,,0,,, two_queen,590760,, Zionsville,, USA,,, 107.147.22.56,0.991681735,-0.564769749,1.142329726,-0.378088489,2.188584832,1.567065547,-0.681434599,0.87171521,1.717454663,-0.09644485,-0.190606061,-1.144778044,1.650185048,1.631570928,1.329160962,1.218546791,0.506637411,0.792669463,-1.138845727,-2.21831219,-0.213365954,-0.08825868,0.482083389,0.141778721,-0.227950713,-2.397826574,0.557529132,-0.839887145,-0.649684874,-0.431327884,0.819938615,1.711729622,1.110794208,0.386823581,,,,,,,,,,,,,,,,,,, standard, summer, Epcots International Food and Wine Festival, Mickeys Not So Scary Halloween Party,,,5,8.902357852,,,,
29384, 2018-01-24T16:42:04Z, 1/18/2018, 1/21/2018,3, Disneys Wilderness Lodge,3, ORL017,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,4,3,5,3,4,5,4,5,5,1,4,1,5,5,1,5,,,,,5,4,4,4,5,5,5,3,3,5,5,5,4,4,5,5,5, very_satisfied,5,1, will_definitely_recommend,5,4011,,,1,4013,, two_queen,162223,,,,,,10, 50.90.123.72,-0.008318265,1.435230251,1.142329726,1.621911511,1.188584832,2.567065547,2.318565401,0.87171521,1.717454663,-1.09644485,0.809393939,-1.144778044,1.650185048,1.631570928,-0.670839038,1.218546791,0.506637411,-0.207330537,-0.138845727,-0.21831219,0.786634046,0.91174132,0.482083389,-0.858221279,-1.227950713,0.602173426,0.557529132,1.160112855,0.350315126,0.568672116,0.819938615,1.711729622,1.110794208,0.386823581,,,,,,,,,,,,,,,,,,, courtyard, winter, Epcots Festival of the Arts,,,,4,15.59608786,,,,
35109, 2018-08-15T12:24:30Z, 8/8/2018, 8/12/2018,4, Disneys Yacht Club Resort,3, ORL019,,,,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,5,1,5,1,3,3,1,5,5,2,4,1,5,4,1,4,,,,,5,4,4,4,5,4,5,4,3,4,2,3,,,4,,, somewhat_satisfied,4,1, may_recommend,4,4078,,,,,, two_queen,459638, M18,,,,,10, 128.82.119.231,0.991681735,-0.564769749,1.142329726,-0.378088489,0.188584832,0.567065547,-0.681434599,0.87171521,1.717454663,-0.09644485,0.809393939,-1.144778044,1.650185048,0.631570928,-0.670839038,0.218546791,0.506637411,-0.207330537,-0.138845727,-0.21831219,0.786634046,-0.08825868,0.482083389,0.141778721,-1.227950713,-0.397826574,-2.442470868,-0.839887145,,,-0.180061385,,,-0.613176419,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1, garden, summer, Jr. NBA World,,,,5,4.032858681,,,,
33408, 2018-06-04T23:29:02Z, 5/3/2018, 6/1/2018,29, Disneys Yacht Club Resort,3, ORL019,,,,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,,,,,,,,,5,1,5,1,1,2,1,3,3,1,3,3,3,3,1,5,,,,,5,5,5,5,5,5,5,5,,5,5,,,,5,,5, very_satisfied,5,1, will_definitely_recommend,5,4195,,,0,,, king,70453, F44|M46, Colleyville, TX, USA,1131,18, 104.186.176.145,0.991681735,-0.564769749,1.142329726,-0.378088489,-1.811415168,-0.432934453,-0.681434599,-1.12828479,-0.282545337,-1.09644485,-0.190606061,0.855221956,-0.349814952,-0.368429072,-0.670839038,1.218546791,0.506637411,0.792669463,0.861154273,0.78168781,0.786634046,0.91174132,0.482083389,1.141778721,,0.602173426,0.557529132,,,,0.819938615,,1.110794208,0.386823581,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0.5,0.5,0,1, standard, spring, Epcots International Flower and Garden Festival, 20th Anniversary of Animal Kingdom Celebration,,,1,12.24897444,,,,
35563, 2018-09-01T12:36:34Z, 8/23/2018, 8/29/2018,6, Disneys Yacht Club Resort,3, ORL019,,,,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,3,1,5,1,3,1,1,5,1,1,3,1,5,4,3,5,,,,,5,4,1,5,5,4,5,3,2,5,5,3,4,2,5,3,3, somewhat_satisfied,4,1, may_recommend,4,2018,,,1,,, two_queens_daybed,622245, F9|F13|M49, Boyds, MD, USA,897,9, 72.83.226.198,-1.008318265,-0.564769749,1.142329726,-0.378088489,0.188584832,-1.432934453,-0.681434599,0.87171521,-2.282545337,-1.09644485,-0.190606061,-1.144778044,1.650185048,0.631570928,1.329160962,1.218546791,0.506637411,-0.207330537,-3.138845727,0.78168781,0.786634046,-0.08825868,0.482083389,-0.858221279,-2.227950713,0.602173426,0.557529132,-0.839887145,0.350315126,-1.431327884,0.819938615,-0.288270378,-0.889205792,-0.613176419,3,1,2,0,0,0,1,1,0,0,0,1,0,0,0.333333333,0.666666667,0.666666667,0.333333333, garden, summer, Mickeys Not So Scary Halloween Party,,,,6,9.754909311,,,,
32899, 2018-05-17T23:22:51Z, 4/29/2018, 5/6/2018,7, Disneys Yacht Club Resort,3, ORL019,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,3,1,5,1,3,3,1,5,3,1,4,1,4,3,1,5, Day Bed,,,5,5,5,5,5,5,5,5,3,3,5,5,3,3,1,5,,3, very_satisfied,5,1, will_definitely_recommend,5,3040,,,0,,, two_queens_daybed,436726, F16|F48|M14|M49, Waterloo, Ontario, Canada,1296,9, 23.248.65.27,-1.008318265,-0.564769749,1.142329726,-0.378088489,0.188584832,0.567065547,-0.681434599,0.87171521,-0.282545337,-1.09644485,0.809393939,-1.144778044,0.650185048,-0.368429072,-0.670839038,1.218546791,0.506637411,0.792669463,0.861154273,0.78168781,0.786634046,0.91174132,0.482083389,-0.858221279,-1.227950713,0.602173426,0.557529132,-0.839887145,-0.649684874,-2.431327884,0.819938615,,-0.889205792,0.386823581,4,2,2,0,0,0,0,2,0,0,0,2,0,0,0.5,0.5,0.5,0.5, garden, spring, Epcots International Flower and Garden Festival, 20th Anniversary of Animal Kingdom Celebration,,,5,3.663327209,,,,
29022, 2018-01-13T02:22:01Z, 1/3/2018, 1/8/2018,5, Disneys Yacht Club Resort,3, ORL019,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, Fairmont,,,,,,,,3,1,5,1,3,3,2,4,1,1,5,1,3,4,1,5,,,,,4,5,4,4,,,,4,5,5,5,,4,4,3,,, very_satisfied,5,1, will_definitely_recommend,5,3432,,,0,,, two_queens_daybed,14770, F13|F46|M16|M18|M46, Middletown, DE, USA,958,15,,-1.008318265,-0.564769749,1.142329726,-0.378088489,0.188584832,0.567065547,0.318565401,-0.12828479,-2.282545337,-1.09644485,1.809393939,-1.144778044,-0.349814952,0.631570928,-0.670839038,1.218546791,-0.493362589,0.792669463,-0.138845727,-0.21831219,,,,0.141778721,0.772049287,0.602173426,0.557529132,,0.350315126,0.568672116,-1.180061385,,,0.386823581,5,3,2,0,0,0,0,2,1,0,0,2,0,0,0.6,0.4,0.4,0.6,, winter, Walt Disney World Marathon Weekend,,,,5,9.331649594,,,,
34468, 2018-07-15T15:03:43Z, 7/12/2018, 7/12/2018,1, Disneys Yacht Club Resort,3, ORL019,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, La Quinta, Disneys Contemporary Resort,,,,,,,4,1,5,1,3,3,1,4,5,1,4,1,4,3,1,4,,,,,4,4,4,5,5,4,5,4,5,5,5,,3,3,3,,, very_satisfied,5,1, will_definitely_recommend,5,4181,,,1,4179,, two_queens_daybed,316813,, Brazil, IN, USA,977,6, 216.252.51.121,-0.008318265,-0.564769749,1.142329726,-0.378088489,0.188584832,0.567065547,-0.681434599,-0.12828479,1.717454663,-1.09644485,0.809393939,-1.144778044,0.650185048,-0.368429072,-0.670839038,0.218546791,-0.493362589,-0.207330537,-0.138845727,0.78168781,0.786634046,-0.08825868,0.482083389,0.141778721,0.772049287,0.602173426,0.557529132,,-0.649684874,-0.431327884,-1.180061385,,,0.386823581,,,,,,,,,,,,,,,,,,, pool_lake, summer,,,,,5,3.53501296,,,,
29380, 2018-01-24T15:46:50Z, 1/16/2018, 1/21/2018,5, Disneys Yacht Club Resort,3, ORL019,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,4,1,5,2,3,3,1,5,5,2,3,1,5,1,1,4,,,,,5,5,4,4,5,5,5,4,5,5,5,5,3,3,4,4,, very_satisfied,5,1, will_definitely_recommend,5,4085,,,1,,, two_queens_daybed,202129,, Lansing, MI, USA,1218,5, 35.8.47.87,-0.008318265,-0.564769749,1.142329726,0.621911511,0.188584832,0.567065547,-0.681434599,0.87171521,1.717454663,-0.09644485,-0.190606061,-1.144778044,1.650185048,-2.368429072,-0.670839038,0.218546791,0.506637411,0.792669463,-0.138845727,-0.21831219,0.786634046,0.91174132,0.482083389,0.141778721,0.772049287,0.602173426,0.557529132,1.160112855,-0.649684874,-0.431327884,-0.180061385,0.711729622,,0.386823581,,,,,,,,,,,,,,,,,,, pool_lake, winter, Epcots Festival of the Arts,,,,5,12.34906594,,,,
36608, 2018-09-28T16:53:45Z, 9/21/2018, 9/25/2018,4, Dolphin at Walt Disney World,3, ORL020,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,5,1,5,3,4,4,3,3,1,1,4,1,5,5,1,5,,,,,5,5,5,5,5,5,5,5,,5,5,5,5,4,5,,4, very_satisfied,5,1, will_definitely_recommend,5,16109,,,0,,, two_queen,474472, M29, Atlantic Beach, FL, USA,262,28, 23.119.33.190,0.991681735,-0.564769749,1.142329726,1.621911511,1.188584832,1.567065547,1.318565401,-1.12828479,-2.282545337,-1.09644485,0.809393939,-1.144778044,1.650185048,1.631570928,-0.670839038,1.218546791,0.506637411,0.792669463,0.861154273,0.78168781,0.786634046,0.91174132,0.482083389,1.141778721,,0.602173426,0.557529132,1.160112855,1.350315126,0.568672116,0.819938615,,0.110794208,0.386823581,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,, summer, Epcots International Food and Wine Festival, Mickeys Not So Scary Halloween Party,,,4,14.3591932,,,,
29224, 2018-01-18T21:58:47Z, 12/13/2017, 12/18/2017,5, Dolphin at Walt Disney World,3, ORL020,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0, Sheraton,,,,,,,,5,1,5,1,1,5,5,5,1,1,5,1,1,5,1,5, Book with Points,,,5,5,5,5,3,4,4,4,3,1,3,3,3,3,3,4,3,5, very_satisfied,5,1, will_definitely_recommend,5,1505,,,0,,, king,289434, F55|M63, Somers Point, NJ, USA,1032,18,,0.991681735,-0.564769749,1.142329726,-0.378088489,-1.811415168,2.567065547,3.318565401,0.87171521,-2.282545337,-1.09644485,1.809393939,-1.144778044,-2.349814952,1.631570928,-0.670839038,1.218546791,0.506637411,0.792669463,0.861154273,-1.21831219,-0.213365954,-0.08825868,-0.517916611,-0.858221279,-3.227950713,-1.397826574,-1.442470868,-0.839887145,-0.649684874,-0.431327884,-0.180061385,-0.288270378,1.110794208,0.386823581,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0.5,0.5,0,1,, fall, Sunset Seasons Greetings, Mickeys Very Merry Christmas Party,,,3,20.13881637,,,,
